currentTimestamp,cfr_date,station,totalDelayMinutes
"01.07.2026 22:54",01.07.2026,Cefa,23
"01.07.2026 22:54",01.07.2026,Cefa,23
"01.07.2026 22:54",01.07.2026,Cefa,23
"01.07.2026 22:54",01.07.2026,Cefa,23
"01.07.2026 22:54",01.07.2026,Cefa,23
"02.07.2026 22:44",02.07.2026,Cefa,63
"02.07.2026 22:44",02.07.2026,Cefa,63
"02.07.2026 22:44",02.07.2026,Cefa,63
"02.07.2026 22:44",02.07.2026,Cefa,63
"02.07.2026 22:44",02.07.2026,Cefa,63
"03.07.2026 22:15",03.07.2026,Cefa,119
"03.07.2026 22:15",03.07.2026,Cefa,119
"03.07.2026 22:15",03.07.2026,Cefa,119
"03.07.2026 22:15",03.07.2026,Cefa,119
"03.07.2026 22:15",03.07.2026,Cefa,119
"04.07.2026 22:32",04.07.2026,Cefa,7
"04.07.2026 22:32",04.07.2026,Cefa,7
